timestamp,site,line_id,sensor_id,temperature_c,vibration_mms,debit_uh
2026-04-16T12:47:05,Saint-Etienne,3,SSAI-L3-T01,74.43,2.3213057713648024,115.0
2026-04-12T14:21:50,Roubaix,3,SROU-L3-T01,152.26,12.0,96.02
2026-04-10T02:04:38,Roubaix,2,SROU-L2-T01,72.63,4.1243301266330725,102.52
2026-04-03T14:02:13,Saint-Etienne,2,SSAI-L2-T01,76.59,0.9574744041700941,126.81
2026-04-08T20:33:42,Roubaix,1,SROU-L1-T01,69.25,1.453589562234342,107.07
2026-04-25T05:11:17,Roubaix,2,SROU-L2-T01,68.09,3.4808442625569898,108.4
2026-04-29T20:20:21,Lyon,1,SLYO-L1-T01,64.04,4.472486453451135,93.97
2026-04-14T07:29:40,Roubaix,1,SROU-L1-T01,62.05,2.576229693768421,117.63
2026-04-06T19:02:42,Lyon,1,SLYO-L1-T01,70.57,4.918975107300405,118.83
2026-04-08T13:40:28,Lyon,1,SLYO-L1-T01,79.31,4.655688352252934,134.2
2026-04-10T04:04:08,Lyon,1,SLYO-L1-T01,68.07,4.703369252529258,99.66
2026-04-08T23:15:44,Roubaix,2,SROU-L2-T01,55.79,5.003238719496452,102.81
2026-04-24T20:43:42,Roubaix,2,SROU-L2-T01,75.61,1.2345091955461767,108.81
2026-04-23T11:01:49,Roubaix,3,SROU-L3-T01,152.8,12.0,117.42
2026-04-03T18:45:40,Roubaix,2,SROU-L2-T01,59.75,3.8844094850121147,104.31
2026-04-22T13:31:27,Roubaix,3,SROU-L3-T01,142.59,12.0,129.51
2026-04-18T07:30:34,Saint-Etienne,3,SSAI-L3-T01,73.6,4.729497180517089,120.52
2026-04-17T22:45:41,Saint-Etienne,1,SSAI-L1-T01,63.82,5.792436811057439,93.62
2026-04-18T13:02:08,Saint-Etienne,2,SSAI-L2-T01,75.52,5.348307914302859,135.35
2026-04-24T20:09:21,Saint-Etienne,1,SSAI-L1-T01,50.4,5.2134351168086255,102.29
2026-04-20T00:21:33,Roubaix,3,SROU-L3-T01,148.74,12.0,106.49
2026-04-18T20:39:38,Saint-Etienne,2,SSAI-L2-T01,54.52,3.6186834940884585,117.87
2026-04-08T15:07:02,Saint-Etienne,3,SSAI-L3-T01,76.87,5.814961429532143,121.83
2026-04-26T11:22:40,Roubaix,2,SROU-L2-T01,58.2,4.726085232322977,102.71
2026-04-16T17:18:31,Roubaix,2,SROU-L2-T01,55.13,5.789268188695073,127.2
2026-04-06T17:57:30,Roubaix,2,SROU-L2-T01,73.11,3.660408591832062,118.53
2026-04-04T19:19:36,Roubaix,1,SROU-L1-T01,59.5,2.8879314854168996,99.55
2026-04-16T09:17:53,Roubaix,2,SROU-L2-T01,67.5,3.7448527909714064,99.56
2026-04-16T21:38:26,Saint-Etienne,2,SSAI-L2-T01,55.73,3.1424405043033468,121.28
2026-04-06T02:20:14,Saint-Etienne,3,SSAI-L3-T01,62.63,3.4864870455995396,112.75
2026-04-10T06:53:17,Saint-Etienne,3,SSAI-L3-T01,55.03,4.5819672366933535,113.76
2026-04-12T23:20:55,Roubaix,1,SROU-L1-T01,58.64,,126.16
2026-04-15T17:14:35,Saint-Etienne,2,SSAI-L2-T01,63.33,4.727283310973939,109.43
2026-04-27T17:02:21,Saint-Etienne,2,SSAI-L2-T01,60.27,6.576453717241491,95.17
2026-04-29T22:27:07,Saint-Etienne,3,SSAI-L3-T01,48.16,4.8931337843994855,115.1
2026-04-25T02:54:27,Saint-Etienne,1,SSAI-L1-T01,51.35,4.348264304403815,115.02
2026-04-22T20:50:43,Roubaix,3,SROU-L3-T01,141.67,12.0,97.29
2026-04-10T17:14:43,Saint-Etienne,1,SSAI-L1-T01,67.73,4.794049173438638,108.21
2026-04-14T09:08:14,Saint-Etienne,3,SSAI-L3-T01,65.14,4.497850415784288,122.7
2026-04-10T22:25:13,Roubaix,2,SROU-L2-T01,72.28,3.1018110595158643,121.07
2026-04-19T14:27:45,Roubaix,4,SROU-L4-T01,72.69,4.676098931561455,98.52
2026-04-04T23:16:42,Lyon,1,SLYO-L1-T01,69.07,4.650130857381793,100.47
2026-04-02T13:10:03,Roubaix,4,SROU-L4-T01,77.32,4.9043203336589425,127.6
2026-04-02T10:19:41,Saint-Etienne,1,SSAI-L1-T01,71.47,2.3224269685758516,93.64
2026-04-27T16:00:10,Roubaix,3,SROU-L3-T01,154.45,12.0,80.0
2026-04-16T17:50:39,Saint-Etienne,1,SSAI-L1-T01,46.61,5.502515709587608,91.28
2026-04-24T23:36:40,Roubaix,2,SROU-L2-T01,59.89,3.8221514952877547,104.49
2026-04-02T10:49:02,Roubaix,4,SROU-L4-T01,58.3,3.187151570061156,88.72
2026-04-03T20:16:55,Lyon,1,SLYO-L1-T01,65.18,4.242611696850067,124.13
2026-04-10T14:55:51,Lyon,1,SLYO-L1-T01,67.02,2.6476503845429527,126.88
2026-04-20T05:40:13,Saint-Etienne,1,SSAI-L1-T01,58.76,3.854385631140207,111.47
2026-04-24T02:22:00,Saint-Etienne,1,SSAI-L1-T01,69.23,3.396106445278103,115.61
2026-04-10T14:49:23,Roubaix,3,SROU-L3-T01,140.45,12.0,109.96
2026-04-02T09:08:33,Roubaix,2,SROU-L2-T01,55.29,3.4541791228622998,109.78
2026-04-27T23:47:22,Saint-Etienne,3,SSAI-L3-T01,70.66,2.905766445752234,102.99
2026-04-23T04:00:53,Saint-Etienne,3,SSAI-L3-T01,65.07,5.130148408227887,80.0
2026-04-19T05:21:22,Saint-Etienne,1,SSAI-L1-T01,60.92,2.1752477183157066,120.07
2026-04-29T23:18:36,Roubaix,3,SROU-L3-T01,157.91,12.0,115.24
2026-04-20T17:15:54,Saint-Etienne,1,SSAI-L1-T01,74.28,2.426182632075289,92.71
2026-04-25T10:39:20,Lyon,1,SLYO-L1-T01,60.55,3.7303330425682355,80.0
2026-04-14T13:53:08,Lyon,1,SLYO-L1-T01,62.6,2.481002312536626,105.71
2026-04-11T20:52:23,Roubaix,4,SROU-L4-T01,61.27,3.731258579710283,107.35
2026-04-13T01:52:22,Saint-Etienne,1,SSAI-L1-T01,61.38,5.97121840273902,114.53
2026-04-10T03:32:45,Roubaix,2,SROU-L2-T01,67.49,4.788122866509434,111.9
2026-04-06T20:29:44,Lyon,1,SLYO-L1-T01,71.56,4.2542118813413365,96.88
2026-04-13T02:25:36,Lyon,1,SLYO-L1-T01,71.47,3.41167074548888,97.58
2026-04-29T11:13:41,Roubaix,3,SROU-L3-T01,154.86,12.0,116.74
2026-04-29T13:28:51,Saint-Etienne,3,SSAI-L3-T01,85.08,3.95679455814095,98.63
2026-04-18T18:42:08,Saint-Etienne,2,SSAI-L2-T01,56.72,1.7461893806549336,120.46
2026-04-17T01:32:30,Lyon,1,SLYO-L1-T01,78.34,4.417816102517087,98.16
2026-04-09T01:21:55,Roubaix,3,SROU-L3-T01,150.11,12.0,121.46
2026-04-21T07:42:08,Roubaix,3,SROU-L3-T01,143.94,12.0,101.91
2026-04-09T18:37:29,Saint-Etienne,1,SSAI-L1-T01,72.73,5.388249342513682,97.95
2026-04-24T19:44:43,Roubaix,3,SROU-L3-T01,159.2,12.0,98.41
2026-04-27T23:27:53,Lyon,1,SLYO-L1-T01,61.22,5.154378129193699,111.35
2026-04-28T08:53:23,Lyon,1,SLYO-L1-T01,72.33,4.226762255439998,125.13
2026-04-20T17:20:49,Roubaix,4,SROU-L4-T01,59.58,6.095538972138137,115.37
2026-04-22T15:50:42,Saint-Etienne,2,SSAI-L2-T01,64.21,3.958918148938533,125.67
2026-04-16T11:08:14,Saint-Etienne,1,SSAI-L1-T01,52.16,1.6420234201539903,86.82
2026-04-24T12:55:25,Saint-Etienne,3,SSAI-L3-T01,65.09,4.133366616302669,109.3
2026-04-06T09:42:24,Saint-Etienne,1,SSAI-L1-T01,61.95,2.4381008791626595,108.35
2026-04-27T17:34:15,Saint-Etienne,2,SSAI-L2-T01,63.67,3.954720629552115,109.12
2026-04-22T20:56:35,Roubaix,1,SROU-L1-T01,67.92,3.402172847502156,106.34
2026-04-13T06:57:01,Saint-Etienne,3,SSAI-L3-T01,73.59,1.850567596246553,108.06
2026-04-08T08:46:32,Saint-Etienne,3,SSAI-L3-T01,64.32,3.444695954059015,129.26
2026-04-06T20:52:48,Roubaix,2,SROU-L2-T01,63.89,4.204707451495113,118.2
2026-04-08T00:24:40,Saint-Etienne,1,SSAI-L1-T01,63.74,3.3558191395761106,98.05
2026-04-13T23:00:19,Saint-Etienne,3,SSAI-L3-T01,63.3,4.256631476213077,108.64
2026-04-15T02:21:37,Lyon,1,SLYO-L1-T01,76.91,4.797354626423968,125.92
2026-04-20T12:28:55,Roubaix,2,SROU-L2-T01,66.5,3.308999971678254,96.53
2026-04-22T21:16:01,Saint-Etienne,1,SSAI-L1-T01,54.49,4.486536856155688,109.16
2026-04-26T09:54:34,Saint-Etienne,3,SSAI-L3-T01,77.12,4.424882832350125,94.99
2026-04-27T13:41:20,Roubaix,3,SROU-L3-T01,142.45,12.0,116.75
2026-04-23T16:30:16,Roubaix,4,SROU-L4-T01,67.01,3.729019730437931,100.74
2026-04-14T21:45:11,Roubaix,2,SROU-L2-T01,64.5,3.0138800266934167,123.85
2026-04-08T05:19:00,Roubaix,3,SROU-L3-T01,147.36,12.0,118.15
2026-04-03T19:55:58,Roubaix,4,SROU-L4-T01,76.71,3.581106669080411,109.59
2026-04-19T01:23:03,Roubaix,3,SROU-L3-T01,150.8,12.0,111.63
2026-04-28T07:53:57,Roubaix,2,SROU-L2-T01,51.85,2.71083421593295,123.24
2026-04-09T05:07:17,Saint-Etienne,3,SSAI-L3-T01,70.98,4.3958364125804374,119.17
2026-04-18T18:29:22,Roubaix,2,SROU-L2-T01,62.93,3.876824481226363,91.33
2026-04-20T03:24:04,Saint-Etienne,2,SSAI-L2-T01,80.36,4.077139175943005,111.36
2026-04-02T01:10:38,Saint-Etienne,2,SSAI-L2-T01,63.34,6.663700174413759,111.53
2026-04-01T12:53:35,Roubaix,3,SROU-L3-T01,147.91,12.0,101.5
2026-04-23T16:15:26,Lyon,1,SLYO-L1-T01,66.76,5.935739130553687,106.88
2026-04-23T12:51:27,Saint-Etienne,2,SSAI-L2-T01,76.02,6.466802296863451,97.9
2026-04-02T00:28:17,Roubaix,4,SROU-L4-T01,52.22,5.581156907890572,129.23
2026-04-17T07:52:30,Roubaix,1,SROU-L1-T01,58.72,2.664510593364247,80.85
2026-04-16T20:33:06,Roubaix,3,SROU-L3-T01,150.29,12.0,122.2
2026-04-02T10:20:05,Saint-Etienne,3,SSAI-L3-T01,64.04,2.7674436917261196,92.38
2026-04-28T10:55:49,Saint-Etienne,2,SSAI-L2-T01,73.12,4.505660315461005,120.27
2026-04-04T10:40:46,Lyon,1,SLYO-L1-T01,63.78,5.039785973458587,118.49
2026-04-14T14:46:40,Lyon,1,SLYO-L1-T01,62.39,4.357331159711413,115.54
2026-04-16T11:39:55,Saint-Etienne,3,SSAI-L3-T01,68.43,4.572812676072932,112.69
2026-04-18T18:26:24,Roubaix,2,SROU-L2-T01,71.84,3.3640248507104293,107.79
2026-04-01T22:01:49,Saint-Etienne,2,SSAI-L2-T01,61.9,3.2261853574650288,113.42
2026-04-28T12:36:37,Saint-Etienne,2,SSAI-L2-T01,65.33,4.576375382279588,133.27
2026-04-17T09:56:20,Roubaix,2,SROU-L2-T01,61.58,4.4253669242179585,105.86
2026-04-21T08:28:56,Lyon,1,SLYO-L1-T01,73.76,5.439104385350584,115.3
2026-04-26T09:19:17,Roubaix,1,SROU-L1-T01,76.92,2.7752903535615014,106.31
2026-04-07T06:56:34,Saint-Etienne,2,SSAI-L2-T01,64.11,4.440272372020876,127.06
2026-04-29T01:55:30,Saint-Etienne,1,SSAI-L1-T01,66.45,3.1786710264465827,98.91
2026-04-01T09:11:08,Roubaix,1,SROU-L1-T01,63.99,2.0070774074999447,113.76
2026-04-09T02:42:36,Roubaix,2,SROU-L2-T01,58.33,5.062988387803982,124.36
2026-04-06T11:36:24,Saint-Etienne,3,SSAI-L3-T01,75.03,1.9198012865333791,116.57
2026-04-20T06:34:30,Saint-Etienne,3,SSAI-L3-T01,68.84,5.801257877089849,115.24
2026-04-06T22:53:05,Saint-Etienne,2,SSAI-L2-T01,69.33,5.73451718973649,121.69
2026-04-21T02:26:23,Lyon,1,SLYO-L1-T01,75.24,2.4369286405129906,82.76
2026-04-12T03:33:45,Roubaix,4,SROU-L4-T01,75.92,0.5776911239155127,129.94
2026-04-01T02:08:10,Lyon,1,SLYO-L1-T01,71.68,5.503875620576973,94.87
2026-04-12T07:51:37,Roubaix,3,SROU-L3-T01,149.11,12.0,115.67
2026-04-13T06:44:28,Roubaix,3,SROU-L3-T01,143.64,12.0,119.31
2026-04-26T17:03:30,Roubaix,3,SROU-L3-T01,153.19,12.0,105.82
2026-04-18T13:21:59,Lyon,1,SLYO-L1-T01,68.53,4.868951807766935,118.94
2026-04-22T09:16:45,Lyon,1,SLYO-L1-T01,69.66,4.827706200920606,109.47
2026-04-16T23:24:22,Saint-Etienne,2,SSAI-L2-T01,63.87,4.187198368618329,113.33
2026-04-28T12:05:18,Roubaix,4,SROU-L4-T01,73.95,5.790895278381618,110.8
2026-04-08T23:00:21,Saint-Etienne,2,SSAI-L2-T01,65.58,4.719837993474012,97.6
2026-04-04T05:28:09,Roubaix,1,SROU-L1-T01,73.93,1.5438379082178422,95.0
2026-04-01T11:48:41,Lyon,1,SLYO-L1-T01,76.03,3.4589681008113633,105.09
2026-04-06T19:01:47,Saint-Etienne,1,SSAI-L1-T01,68.23,4.231335117426158,110.86
2026-04-28T05:16:22,Saint-Etienne,1,SSAI-L1-T01,68.26,5.0881456436849355,125.43
2026-04-08T17:09:28,Lyon,1,SLYO-L1-T01,70.56,5.397122557293918,106.06
2026-04-16T05:04:36,Roubaix,4,SROU-L4-T01,64.58,3.027682312727044,113.62
2026-04-17T13:11:37,Roubaix,1,SROU-L1-T01,66.08,2.9540766092380295,109.34
2026-04-20T06:07:52,Lyon,1,SLYO-L1-T01,65.57,4.498187019614801,128.76
2026-04-11T19:31:15,Roubaix,2,SROU-L2-T01,67.87,5.868850336120015,110.23
2026-04-26T23:41:17,Lyon,1,SLYO-L1-T01,59.41,1.58174502907202,93.66
2026-04-10T14:13:03,Saint-Etienne,1,SSAI-L1-T01,58.05,4.054939852708675,116.07
2026-04-02T20:18:09,Roubaix,3,SROU-L3-T01,143.25,12.0,114.64
2026-04-09T15:16:20,Roubaix,2,SROU-L2-T01,64.18,5.067001933374388,106.38
2026-04-20T03:02:16,Lyon,1,SLYO-L1-T01,71.39,3.041932230467563,122.64
2026-04-14T03:25:32,Roubaix,1,SROU-L1-T01,57.57,2.4277240163040026,112.04
2026-04-24T01:59:42,Roubaix,2,SROU-L2-T01,57.54,4.7458495521951,99.09
2026-04-18T18:27:39,Lyon,1,SLYO-L1-T01,61.93,3.9496078708137077,102.42
2026-04-03T18:41:05,Saint-Etienne,2,SSAI-L2-T01,68.06,,112.49
2026-04-27T17:11:27,Saint-Etienne,3,SSAI-L3-T01,69.82,2.3847118314598914,107.02
2026-04-23T09:14:32,Roubaix,4,SROU-L4-T01,67.89,2.7203365677610822,110.7
2026-04-05T01:19:39,Lyon,1,SLYO-L1-T01,49.29,3.640168563464916,117.19
2026-04-24T01:43:11,Roubaix,2,SROU-L2-T01,56.83,3.3920159348286805,111.94
2026-04-26T04:51:24,Roubaix,2,SROU-L2-T01,67.96,4.553931413129295,122.45
2026-04-19T07:21:12,Saint-Etienne,1,SSAI-L1-T01,68.49,5.416762485949989,110.74
2026-04-23T23:54:44,Roubaix,2,SROU-L2-T01,49.41,4.35686573952052,109.2
2026-04-09T17:38:31,Saint-Etienne,1,SSAI-L1-T01,79.65,5.234989353194358,105.59
2026-04-09T17:04:28,Saint-Etienne,3,SSAI-L3-T01,63.05,5.286445211550409,106.43
2026-04-10T09:36:52,Lyon,1,SLYO-L1-T01,68.33,3.1169873800657673,125.21
2026-04-11T07:15:19,Saint-Etienne,2,SSAI-L2-T01,54.3,5.059584469162462,104.36
2026-04-16T08:17:40,Roubaix,2,SROU-L2-T01,47.66,5.412585795377041,101.86
2026-04-29T09:50:50,Lyon,1,SLYO-L1-T01,53.87,2.5223910379642094,82.39
2026-04-22T09:56:14,Saint-Etienne,1,SSAI-L1-T01,67.21,4.778239753324619,135.5
2026-04-08T20:51:55,Roubaix,1,SROU-L1-T01,54.52,5.844313468403792,114.71
2026-04-02T21:51:17,Saint-Etienne,2,SSAI-L2-T01,74.01,1.3477504144752432,114.05
2026-04-26T12:33:15,Saint-Etienne,3,SSAI-L3-T01,63.3,2.557281643470843,130.4
2026-04-25T15:21:15,Roubaix,2,SROU-L2-T01,63.81,3.716652133098429,105.77
2026-04-05T04:31:52,Lyon,1,SLYO-L1-T01,49.47,2.523002000897749,108.52
2026-04-14T00:25:17,Roubaix,1,SROU-L1-T01,62.27,4.740700001602013,114.04
2026-04-17T14:23:02,Lyon,1,SLYO-L1-T01,63.79,3.1560107561463697,123.16
2026-04-15T05:51:02,Lyon,1,SLYO-L1-T01,67.69,3.307225463625985,91.42
2026-04-11T16:48:17,Roubaix,3,SROU-L3-T01,158.6,12.0,118.51
2026-04-18T11:35:39,Roubaix,1,SROU-L1-T01,69.92,5.069527552550713,90.98
2026-04-24T03:16:43,Roubaix,3,SROU-L3-T01,154.41,12.0,125.78
2026-04-04T19:36:06,Saint-Etienne,3,SSAI-L3-T01,74.71,2.683308460826134,126.12
2026-04-19T08:48:18,Roubaix,1,SROU-L1-T01,63.57,3.7431089961773787,104.51
2026-04-08T10:54:08,Roubaix,2,SROU-L2-T01,70.58,4.732377209869243,96.55
2026-04-19T19:57:01,Roubaix,3,SROU-L3-T01,155.33,12.0,111.64
2026-04-10T17:15:03,Saint-Etienne,3,SSAI-L3-T01,72.98,1.5877951948189786,108.91
2026-04-29T04:59:47,Saint-Etienne,2,SSAI-L2-T01,70.86,2.450626488471314,133.66
2026-04-19T18:00:18,Saint-Etienne,2,SSAI-L2-T01,70.73,5.5323815161354934,140.03
2026-04-23T23:14:02,Saint-Etienne,3,SSAI-L3-T01,65.17,5.131705720800441,111.53
2026-04-11T09:30:17,Roubaix,1,SROU-L1-T01,68.28,2.909461209082585,110.98
2026-04-08T18:00:22,Saint-Etienne,1,SSAI-L1-T01,71.47,3.802928089162146,106.19
2026-04-13T04:24:48,Lyon,1,SLYO-L1-T01,57.24,3.0361008056766874,106.47
2026-04-06T22:26:04,Saint-Etienne,2,SSAI-L2-T01,63.41,2.815263406761607,90.85
2026-04-29T20:39:56,Lyon,1,SLYO-L1-T01,74.33,4.739234660769651,99.35
2026-04-05T19:43:07,Saint-Etienne,1,SSAI-L1-T01,73.93,3.091108500420404,130.65
2026-04-07T11:31:03,Lyon,1,SLYO-L1-T01,54.61,1.9611219855389104,106.26
2026-04-06T16:56:47,Saint-Etienne,1,SSAI-L1-T01,57.33,3.3549914563271583,106.79
2026-04-15T02:40:22,Lyon,1,SLYO-L1-T01,56.86,5.0928845645889895,109.14
2026-04-19T05:31:53,Saint-Etienne,3,SSAI-L3-T01,60.7,4.020087080732063,116.02
2026-04-26T17:27:01,Roubaix,1,SROU-L1-T01,64.25,2.7833568637900106,114.81
2026-04-12T04:55:38,Roubaix,1,SROU-L1-T01,65.95,5.154231616805688,126.82
2026-04-19T15:17:23,Roubaix,3,SROU-L3-T01,140.28,12.0,99.94
2026-04-04T15:40:49,Lyon,1,SLYO-L1-T01,76.61,4.793577440481589,114.57
2026-04-20T23:39:45,Roubaix,1,SROU-L1-T01,55.22,5.423746589220148,121.15
2026-04-04T02:49:28,Lyon,1,SLYO-L1-T01,60.52,4.2059848584214645,122.53
2026-04-28T19:02:17,Roubaix,4,SROU-L4-T01,70.97,4.1027025973476565,131.79
2026-04-21T13:01:49,Saint-Etienne,2,SSAI-L2-T01,48.89,2.9233998677038304,119.63
2026-04-16T02:30:48,Saint-Etienne,3,SSAI-L3-T01,69.75,3.334227302125385,121.05
2026-04-21T22:38:18,Roubaix,4,SROU-L4-T01,78.16,3.3758601932880543,103.96
2026-04-09T11:55:18,Saint-Etienne,3,SSAI-L3-T01,65.69,2.6853293988841527,137.56
2026-04-16T06:12:54,Saint-Etienne,1,SSAI-L1-T01,59.37,4.330900666435776,102.2
2026-04-08T16:09:56,Roubaix,4,SROU-L4-T01,68.23,3.7227744775634504,98.72
2026-04-28T04:49:17,Saint-Etienne,3,SSAI-L3-T01,67.29,4.147537861743206,120.11
2026-04-07T10:07:53,Roubaix,3,SROU-L3-T01,159.05,12.0,98.68
2026-04-11T03:18:06,Saint-Etienne,2,SSAI-L2-T01,68.22,4.279551406247456,96.31
2026-04-05T23:55:28,Saint-Etienne,1,SSAI-L1-T01,87.81,2.9514837422727775,124.05
2026-04-09T00:00:12,Roubaix,2,SROU-L2-T01,77.76,1.3661722767059876,94.13
2026-04-11T10:29:23,Roubaix,4,SROU-L4-T01,60.89,2.6406229206893426,112.8
2026-04-11T20:29:44,Saint-Etienne,1,SSAI-L1-T01,55.23,3.8089763218991353,123.66
2026-04-16T12:42:27,Saint-Etienne,2,SSAI-L2-T01,57.18,1.3187217301569565,116.55
2026-04-24T16:34:17,Roubaix,2,SROU-L2-T01,54.97,4.60481316650244,109.81
2026-04-04T04:58:44,Lyon,1,SLYO-L1-T01,56.74,3.9404765641784842,126.48
2026-04-06T15:07:09,Roubaix,1,SROU-L1-T01,67.82,5.368608110270489,119.44
2026-04-13T00:55:40,Roubaix,4,SROU-L4-T01,73.97,4.0114701138096285,108.39
2026-04-18T15:57:47,Saint-Etienne,3,SSAI-L3-T01,62.07,3.841529936767233,112.29
2026-04-26T04:26:34,Roubaix,1,SROU-L1-T01,65.35,3.815602800849246,119.15
2026-04-06T22:32:18,Roubaix,2,SROU-L2-T01,63.89,3.6228053776864915,92.18
2026-04-14T16:14:05,Lyon,1,SLYO-L1-T01,51.96,3.5031600661043316,119.06
2026-04-11T04:57:39,Lyon,1,SLYO-L1-T01,63.45,5.069592854575887,100.86
2026-04-14T02:32:41,Saint-Etienne,1,SSAI-L1-T01,67.84,4.391528054826363,115.42
2026-04-13T23:40:33,Saint-Etienne,3,SSAI-L3-T01,71.49,3.4229156349640517,106.81
2026-04-28T08:10:55,Roubaix,4,SROU-L4-T01,63.89,6.299251811005911,105.14
2026-04-27T20:21:36,Roubaix,2,SROU-L2-T01,73.8,4.37840570863895,115.72
2026-04-01T01:58:21,Lyon,1,SLYO-L1-T01,61.03,5.87926791504175,121.12
2026-04-13T11:53:19,Lyon,1,SLYO-L1-T01,67.1,3.776698300825603,125.67
2026-04-19T17:40:02,Roubaix,4,SROU-L4-T01,64.38,0.9294363484943905,98.3
2026-04-29T15:22:34,Lyon,1,SLYO-L1-T01,52.86,4.587584723833789,100.21
2026-04-10T20:36:20,Saint-Etienne,3,SSAI-L3-T01,53.04,3.3665916356510412,109.24
2026-04-19T10:40:26,Lyon,1,SLYO-L1-T01,70.07,4.019227535028216,113.67
2026-04-23T15:24:02,Roubaix,3,SROU-L3-T01,156.48,12.0,115.8
2026-04-05T23:19:47,Roubaix,2,SROU-L2-T01,73.85,4.535242490872435,108.66
2026-04-03T02:44:15,Roubaix,2,SROU-L2-T01,70.9,3.203662971738754,120.32
2026-04-09T04:42:57,Saint-Etienne,1,SSAI-L1-T01,56.47,3.121272029867691,117.71
2026-04-22T23:53:19,Roubaix,4,SROU-L4-T01,65.54,7.044973598708775,112.61
2026-04-02T23:03:26,Roubaix,2,SROU-L2-T01,75.54,4.034613889737888,115.28
2026-04-24T04:32:06,Roubaix,1,SROU-L1-T01,69.9,4.12073895663015,99.57
2026-04-25T11:01:17,Roubaix,1,SROU-L1-T01,81.94,4.697531337133024,92.85
2026-04-18T04:56:19,Lyon,1,SLYO-L1-T01,69.46,4.477667227776222,111.19
2026-04-19T06:34:58,Roubaix,2,SROU-L2-T01,70.58,2.321720535301845,117.22
2026-04-16T01:44:53,Roubaix,2,SROU-L2-T01,62.33,2.7185758914378906,103.51
2026-04-07T19:58:19,Roubaix,2,SROU-L2-T01,65.12,6.13590047051376,124.96
2026-04-18T08:05:28,Saint-Etienne,1,SSAI-L1-T01,64.25,3.4054191564709506,100.5
2026-04-12T09:29:51,Roubaix,4,SROU-L4-T01,72.63,3.5541981417209936,113.1
2026-04-13T16:34:47,Roubaix,1,SROU-L1-T01,61.68,3.6171234772601273,117.17
2026-04-08T09:05:30,Saint-Etienne,3,SSAI-L3-T01,72.99,4.225894921453042,95.52
2026-04-06T15:49:56,Roubaix,4,SROU-L4-T01,76.71,3.8323881413832934,117.94
2026-04-07T19:31:35,Saint-Etienne,3,SSAI-L3-T01,57.62,3.3704726653275947,83.83
2026-04-13T05:58:21,Saint-Etienne,3,SSAI-L3-T01,65.16,4.650023258168599,118.7
2026-04-29T12:30:12,Lyon,1,SLYO-L1-T01,55.42,2.765033515825817,112.6
2026-04-20T11:10:23,Saint-Etienne,3,SSAI-L3-T01,66.65,3.793994345106983,97.97
2026-04-11T23:15:07,Saint-Etienne,2,SSAI-L2-T01,72.71,5.23804251169822,114.23
2026-04-17T09:50:06,Roubaix,3,SROU-L3-T01,152.78,12.0,120.31
2026-04-03T05:40:31,Saint-Etienne,2,SSAI-L2-T01,64.98,3.7898925985188683,90.72
2026-04-02T11:51:47,Lyon,1,SLYO-L1-T01,61.96,3.3295476812024187,114.59
2026-04-21T22:52:51,Lyon,1,SLYO-L1-T01,65.21,3.2116614500791685,124.09
2026-04-24T07:56:17,Saint-Etienne,3,SSAI-L3-T01,62.61,4.414457018159929,101.02
2026-04-05T18:44:56,Saint-Etienne,3,SSAI-L3-T01,69.24,3.4305888143369323,116.55
2026-04-05T11:29:11,Lyon,1,SLYO-L1-T01,78.04,4.607692665457726,102.71
2026-04-17T03:30:14,Roubaix,3,SROU-L3-T01,152.15,12.0,104.66
2026-04-13T01:36:11,Roubaix,1,SROU-L1-T01,51.86,4.536071130921606,107.68
2026-04-21T14:48:37,Roubaix,3,SROU-L3-T01,144.81,12.0,103.09
2026-04-22T15:31:55,Lyon,1,SLYO-L1-T01,69.47,1.8447516224205842,104.85
2026-04-05T16:50:49,Roubaix,4,SROU-L4-T01,57.39,4.06740259511844,86.9
2026-04-06T12:18:19,Roubaix,1,SROU-L1-T01,56.48,4.2998886091061115,125.86
2026-04-20T01:34:38,Lyon,1,SLYO-L1-T01,78.49,3.694113495937575,93.16
2026-04-29T04:16:00,Roubaix,3,SROU-L3-T01,152.07,12.0,102.46
2026-04-18T00:37:21,Roubaix,3,SROU-L3-T01,154.5,12.0,91.69
2026-04-11T03:09:04,Roubaix,1,SROU-L1-T01,60.8,2.190048058622902,101.2
2026-04-27T04:37:55,Roubaix,1,SROU-L1-T01,63.88,3.0489669439278737,107.91
2026-04-25T10:08:04,Saint-Etienne,1,SSAI-L1-T01,67.42,3.8650690169704456,110.84
2026-04-21T03:39:05,Roubaix,2,SROU-L2-T01,65.62,5.720112572828264,98.31
2026-04-28T07:20:52,Saint-Etienne,3,SSAI-L3-T01,60.14,4.184971823792034,106.67
2026-04-06T22:43:02,Roubaix,2,SROU-L2-T01,66.77,3.191385859626753,125.22
2026-04-06T13:53:22,Saint-Etienne,3,SSAI-L3-T01,61.95,3.6110459170042764,111.04
2026-04-01T12:42:47,Saint-Etienne,3,SSAI-L3-T01,68.96,6.26972612298455,109.9
2026-04-02T14:24:47,Roubaix,2,SROU-L2-T01,62.06,4.2806223093922675,97.45
2026-04-14T23:45:41,Saint-Etienne,2,SSAI-L2-T01,65.46,2.7022877396505716,110.67
2026-04-22T03:23:48,Saint-Etienne,2,SSAI-L2-T01,77.46,4.667481014503161,123.16
